person	personLabel	sexLabel	award	awardLabel	date	birthDate	birthPlace	birthPlaceLabel	country	countryLabel	deathDate #https://w.wiki/3tEM
http://www.wikidata.org/entity/Q76474	Walther Bothe	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1954-01-01T00:00:00Z	1891-01-08T00:00:00Z	http://www.wikidata.org/entity/Q14808	Oranienburg	http://www.wikidata.org/entity/Q183	Germany	1957-02-08T00:00:00Z
http://www.wikidata.org/entity/Q76602	Gerhard Herzberg	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1971-01-01T00:00:00Z	1904-12-25T00:00:00Z	http://www.wikidata.org/entity/Q1055	Hamburg	http://www.wikidata.org/entity/Q183	Germany	1999-03-03T00:00:00Z
http://www.wikidata.org/entity/Q76604	Hans Fischer	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1930-01-01T00:00:00Z	1881-07-27T00:00:00Z	http://www.wikidata.org/entity/Q132499	Höchst	http://www.wikidata.org/entity/Q183	Germany	1945-03-31T00:00:00Z
http://www.wikidata.org/entity/Q76766	Gerd Binnig	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1986-01-01T00:00:00Z	1947-07-20T00:00:00Z	http://www.wikidata.org/entity/Q1794	Frankfurt am Main	http://www.wikidata.org/entity/Q183	Germany	
http://www.wikidata.org/entity/Q78520	Victor Francis Hess	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1936-01-01T00:00:00Z	1883-06-24T00:00:00Z	http://www.wikidata.org/entity/Q513647	Deutschfeistritz	http://www.wikidata.org/entity/Q40	Austria	1964-12-17T00:00:00Z
http://www.wikidata.org/entity/Q79000	Pieter Zeeman	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1902-01-01T00:00:00Z	1865-05-25T00:00:00Z	http://www.wikidata.org/entity/Q1902634	Zonnemaire	http://www.wikidata.org/entity/Q55	Netherlands	1943-10-09T00:00:00Z
http://www.wikidata.org/entity/Q80905	Donald Arthur Glaser	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1960-01-01T00:00:00Z	1926-09-21T00:00:00Z	http://www.wikidata.org/entity/Q37320	Cleveland	http://www.wikidata.org/entity/Q30	United States of America	2013-02-28T00:00:00Z
http://www.wikidata.org/entity/Q82563	Leon Cooper	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1972-01-01T00:00:00Z	1930-02-28T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q83297	John Strutt, 3rd Baron Rayleigh	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1904-01-01T00:00:00Z	1842-11-12T00:00:00Z	http://www.wikidata.org/entity/Q1011062	Maldon	http://www.wikidata.org/entity/Q145	United Kingdom	1919-06-30T00:00:00Z
http://www.wikidata.org/entity/Q83331	Louis de Broglie	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1929-01-01T00:00:00Z	1892-08-15T00:00:00Z	http://www.wikidata.org/entity/Q183557	Dieppe	http://www.wikidata.org/entity/Q142	France	1987-03-19T00:00:00Z
http://www.wikidata.org/entity/Q102379	Paul Berg	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1980-01-01T00:00:00Z	1926-06-30T00:00:00Z	http://www.wikidata.org/entity/Q18419	Brooklyn	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q104651	John C. Mather	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2006-01-01T00:00:00Z	1946-08-07T00:00:00Z	http://www.wikidata.org/entity/Q501796	Roanoke	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q105927	Ei-ichi Negishi	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2010-01-01T00:00:00Z	1935-07-14T00:00:00Z	http://www.wikidata.org/entity/Q92237	Hsinking	http://www.wikidata.org/entity/Q30623	Manchukuo	2021-06-06T00:00:00Z
http://www.wikidata.org/entity/Q106471	Richard F. Heck	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2010-01-01T00:00:00Z	1931-08-15T00:00:00Z	http://www.wikidata.org/entity/Q49158	Springfield	http://www.wikidata.org/entity/Q30	United States of America	2015-10-10T00:00:00Z
http://www.wikidata.org/entity/Q106494	Konstantin Novoselov	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2010-01-01T00:00:00Z	1974-08-23T00:00:00Z	http://www.wikidata.org/entity/Q98967	Nizhny Tagil	http://www.wikidata.org/entity/Q159	Russia	
http://www.wikidata.org/entity/Q107416	Martin Lewis Perl	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1995-01-01T00:00:00Z	1927-06-24T00:00:00Z	http://www.wikidata.org/entity/Q11299	Manhattan	http://www.wikidata.org/entity/Q30	United States of America	2014-09-30T00:00:00Z
http://www.wikidata.org/entity/Q107423	Ben Roy Mottelson	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1975-01-01T00:00:00Z	1926-07-09T00:00:00Z	http://www.wikidata.org/entity/Q1297	Chicago	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q109559	Thomas A. Steitz	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2009-01-01T00:00:00Z	1940-08-23T00:00:00Z	http://www.wikidata.org/entity/Q37836	Milwaukee	http://www.wikidata.org/entity/Q30	United States of America	2018-10-09T00:00:00Z
http://www.wikidata.org/entity/Q109588	Serge Haroche	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2012-01-01T00:00:00Z	1944-09-11T00:00:00Z	http://www.wikidata.org/entity/Q7903	Casablanca	http://www.wikidata.org/entity/Q1028	Morocco	
http://www.wikidata.org/entity/Q110073	William Giauque	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1949-01-01T00:00:00Z	1895-05-12T00:00:00Z	http://www.wikidata.org/entity/Q274120	Niagara Falls	http://www.wikidata.org/entity/Q16	Canada	1982-03-28T00:00:00Z
http://www.wikidata.org/entity/Q110952	Stanford Moore	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1972-01-01T00:00:00Z	1913-09-04T00:00:00Z	http://www.wikidata.org/entity/Q1297	Chicago	http://www.wikidata.org/entity/Q30	United States of America	1982-08-23T00:00:00Z
http://www.wikidata.org/entity/Q123014	Alfred Werner	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1913-01-01T00:00:00Z	1866-12-12T00:00:00Z	http://www.wikidata.org/entity/Q79815	Mulhouse	http://www.wikidata.org/entity/Q142	France	1919-11-15T00:00:00Z
http://www.wikidata.org/entity/Q123022	Felix Bloch	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1952-01-01T00:00:00Z	1905-10-23T00:00:00Z	http://www.wikidata.org/entity/Q72	Zürich	http://www.wikidata.org/entity/Q39	Switzerland	1983-09-10T00:00:00Z
http://www.wikidata.org/entity/Q123029	Heinrich Rohrer	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1986-01-01T00:00:00Z	1933-06-06T00:00:00Z	http://www.wikidata.org/entity/Q68277	Buchs	http://www.wikidata.org/entity/Q39	Switzerland	2013-05-16T00:00:00Z
http://www.wikidata.org/entity/Q124013	Didier Queloz	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2019-01-01T00:00:00Z	1966-02-23T00:00:00Z	http://www.wikidata.org/entity/Q39	Switzerland	http://www.wikidata.org/entity/Q39	Switzerland	
http://www.wikidata.org/entity/Q127944	Arthur Compton	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1927-01-01T00:00:00Z	1892-09-10T00:00:00Z	http://www.wikidata.org/entity/Q989567	Wooster	http://www.wikidata.org/entity/Q30	United States of America	1962-03-15T00:00:00Z
http://www.wikidata.org/entity/Q131729	Lawrence Bragg	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1915-01-01T00:00:00Z	1890-03-31T00:00:00Z	http://www.wikidata.org/entity/Q5112	Adelaide	http://www.wikidata.org/entity/Q408	Australia	1971-07-01T00:00:00Z
http://www.wikidata.org/entity/Q133267	Lev Landau	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1962-01-01T00:00:00Z	1908-01-22T00:00:00Z	http://www.wikidata.org/entity/Q9248	Baku	http://www.wikidata.org/entity/Q227	Azerbaijan	1968-04-01T00:00:00Z
http://www.wikidata.org/entity/Q135171	Elias James Corey	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1990-01-01T00:00:00Z	1928-07-12T00:00:00Z	http://www.wikidata.org/entity/Q54179	Methuen	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q153178	Georges Charpak	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1992-01-01T00:00:00Z	1924-08-01T00:00:00Z	http://www.wikidata.org/entity/Q205765	Dubrovytsia	http://www.wikidata.org/entity/Q212	Ukraine	2010-09-29T00:00:00Z
http://www.wikidata.org/entity/Q155786	Dennis Gabor	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1971-01-01T00:00:00Z	1900-06-05T00:00:00Z	http://www.wikidata.org/entity/Q1781	Budapest	http://www.wikidata.org/entity/Q28	Hungary	1979-02-08T00:00:00Z
http://www.wikidata.org/entity/Q160518	Gustaf Dalén	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1912-01-01T00:00:00Z	1869-11-30T00:00:00Z	http://www.wikidata.org/entity/Q1014060	Stenstorp	http://www.wikidata.org/entity/Q34	Sweden	1937-12-09T00:00:00Z
http://www.wikidata.org/entity/Q170741	Manne Siegbahn	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1924-01-01T00:00:00Z	1886-12-03T00:00:00Z	http://www.wikidata.org/entity/Q10727452	Örebro Nikolai parish	http://www.wikidata.org/entity/Q34	Sweden	1978-09-24T00:00:00Z
http://www.wikidata.org/entity/Q172118	Percy Williams Bridgman	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1946-01-01T00:00:00Z	1882-04-21T00:00:00Z	http://www.wikidata.org/entity/Q49111	Cambridge	http://www.wikidata.org/entity/Q30	United States of America	1961-08-20T00:00:00Z
http://www.wikidata.org/entity/Q179282	Steven Weinberg	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1979-01-01T00:00:00Z	1933-05-03T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	2021-07-23T00:00:00Z
http://www.wikidata.org/entity/Q179777	Harold Urey	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1934-01-01T00:00:00Z	1893-04-29T00:00:00Z	http://www.wikidata.org/entity/Q2496370	Walkerton	http://www.wikidata.org/entity/Q30	United States of America	1981-01-05T00:00:00Z
http://www.wikidata.org/entity/Q181369	Chen-ning Yang	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1957-01-01T00:00:00Z	1922-10-01T00:00:00Z	http://www.wikidata.org/entity/Q19852092	Hefei County	http://www.wikidata.org/entity/Q148	People's Republic of China	
http://www.wikidata.org/entity/Q183509	Ilya Prigogine	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1977-01-01T00:00:00Z	1917-01-25T00:00:00Z	http://www.wikidata.org/entity/Q649	Moscow	http://www.wikidata.org/entity/Q159	Russia	2003-05-28T00:00:00Z
http://www.wikidata.org/entity/Q183679	Tsung-Dao Lee	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1957-01-01T00:00:00Z	1926-11-24T00:00:00Z	http://www.wikidata.org/entity/Q10867816	Shanghai Municipality, Republic of China	http://www.wikidata.org/entity/Q13426199	Republic of China 1912–1949	
http://www.wikidata.org/entity/Q184499	Patrick Blackett, Baron Blackett	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1948-01-01T00:00:00Z	1897-11-18T00:00:00Z	http://www.wikidata.org/entity/Q84	London	http://www.wikidata.org/entity/Q145	United Kingdom	1974-07-13T00:00:00Z
http://www.wikidata.org/entity/Q184563	Sin-Itiro Tomonaga	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1965-01-01T00:00:00Z	1906-03-31T00:00:00Z	http://www.wikidata.org/entity/Q1490	Tokyo	http://www.wikidata.org/entity/Q17	Japan	1979-07-08T00:00:00Z
http://www.wikidata.org/entity/Q184566	Charles Hard Townes	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1964-01-01T00:00:00Z	1915-07-28T00:00:00Z	http://www.wikidata.org/entity/Q574192	Greenville	http://www.wikidata.org/entity/Q30	United States of America	2015-01-27T00:00:00Z
http://www.wikidata.org/entity/Q186465	Julian Schwinger	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1965-01-01T00:00:00Z	1918-02-12T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	1994-07-16T00:00:00Z
http://www.wikidata.org/entity/Q186497	Willis Lamb	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1955-01-01T00:00:00Z	1913-07-12T00:00:00Z	http://www.wikidata.org/entity/Q65	Los Angeles	http://www.wikidata.org/entity/Q30	United States of America	2008-05-15T00:00:00Z
http://www.wikidata.org/entity/Q187199	Carlo Rubbia	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1984-01-01T00:00:00Z	1934-03-31T00:00:00Z	http://www.wikidata.org/entity/Q6596	Gorizia	http://www.wikidata.org/entity/Q38	Italy	
http://www.wikidata.org/entity/Q188120	Yoichiro Nambu	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2008-01-01T00:00:00Z	1921-01-18T00:00:00Z	http://www.wikidata.org/entity/Q7473516	Tokyo	http://www.wikidata.org/entity/Q17	Japan	2015-07-05T00:00:00Z
http://www.wikidata.org/entity/Q188128	Alexei Abrikosov	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2003-01-01T00:00:00Z	1928-06-25T00:00:00Z	http://www.wikidata.org/entity/Q649	Moscow	http://www.wikidata.org/entity/Q159	Russia	2017-03-29T00:00:00Z
http://www.wikidata.org/entity/Q189997	Robert B. Laughlin	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1998-01-01T00:00:00Z	1950-11-01T00:00:00Z	http://www.wikidata.org/entity/Q495373	Visalia	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q190503	Arthur Leonard Schawlow	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1981-01-01T00:00:00Z	1921-05-05T00:00:00Z	http://www.wikidata.org/entity/Q1375384	Mount Vernon	http://www.wikidata.org/entity/Q30	United States of America	1999-04-28T00:00:00Z
http://www.wikidata.org/entity/Q190745	James Rainwater	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1975-01-01T00:00:00Z	1917-12-09T00:00:00Z	http://www.wikidata.org/entity/Q1515281	Council	http://www.wikidata.org/entity/Q30	United States of America	1986-05-31T00:00:00Z
http://www.wikidata.org/entity/Q190756	William Daniel Phillips	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1997-01-01T00:00:00Z	1948-11-05T00:00:00Z	http://www.wikidata.org/entity/Q745594	Wilkes-Barre	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q190770	Philip W. Anderson	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1977-01-01T00:00:00Z	1923-12-13T00:00:00Z	http://www.wikidata.org/entity/Q6346	Indianapolis	http://www.wikidata.org/entity/Q30	United States of America	2020-03-29T00:00:00Z
http://www.wikidata.org/entity/Q191922	Frederick Reines	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1995-01-01T00:00:00Z	1918-03-16T00:00:00Z	http://www.wikidata.org/entity/Q138391	Paterson	http://www.wikidata.org/entity/Q30	United States of America	1998-08-26T00:00:00Z
http://www.wikidata.org/entity/Q192685	Joseph Hooton Taylor	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1993-01-01T00:00:00Z	1941-03-29T00:00:00Z	http://www.wikidata.org/entity/Q1345	Philadelphia	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q192689	Bertram Brockhouse	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1994-01-01T00:00:00Z	1918-07-15T00:00:00Z	http://www.wikidata.org/entity/Q270887	Lethbridge	http://www.wikidata.org/entity/Q16	Canada	2003-10-13T00:00:00Z
http://www.wikidata.org/entity/Q192695	Leon M. Lederman	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1988-01-01T00:00:00Z	1922-07-15T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	2018-10-03T00:00:00Z
http://www.wikidata.org/entity/Q192718	Anthony James Leggett	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2003-01-01T00:00:00Z	1938-03-26T00:00:00Z	http://www.wikidata.org/entity/Q385060	Camberwell	http://www.wikidata.org/entity/Q145	United Kingdom	
http://www.wikidata.org/entity/Q193655	John Hasbrouck Van Vleck	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1977-01-01T00:00:00Z	1899-03-13T00:00:00Z	http://www.wikidata.org/entity/Q49192	Middletown	http://www.wikidata.org/entity/Q30	United States of America	1980-10-27T00:00:00Z
http://www.wikidata.org/entity/Q200470	Roger Y. Tsien	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2008-01-01T00:00:00Z	1952-02-01T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	2016-08-24T00:00:00Z
http://www.wikidata.org/entity/Q201506	Clifford Shull	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1994-01-01T00:00:00Z	1915-09-23T00:00:00Z	http://www.wikidata.org/entity/Q1342	Pittsburgh	http://www.wikidata.org/entity/Q30	United States of America	2001-03-31T00:00:00Z
http://www.wikidata.org/entity/Q201853	David Lee	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1996-01-01T00:00:00Z	1931-01-20T00:00:00Z	http://www.wikidata.org/entity/Q1379757	Rye	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q202168	Toshihide Maskawa	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2008-01-01T00:00:00Z	1940-02-07T00:00:00Z	http://www.wikidata.org/entity/Q11751	Nagoya	http://www.wikidata.org/entity/Q17	Japan	2021-07-23T00:00:00Z
http://www.wikidata.org/entity/Q206379	Carl Wieman	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2001-01-01T00:00:00Z	1951-03-26T00:00:00Z	http://www.wikidata.org/entity/Q748474	Corvallis	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q206405	Douglas Osheroff	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	1996-01-01T00:00:00Z	1945-08-01T00:00:00Z	http://www.wikidata.org/entity/Q233808	Aberdeen	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q232316	Robert Burns Woodward	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1965-01-01T00:00:00Z	1917-04-10T00:00:00Z	http://www.wikidata.org/entity/Q100	Boston	http://www.wikidata.org/entity/Q30	United States of America	1979-07-08T00:00:00Z
http://www.wikidata.org/entity/Q233026	Arne Tiselius	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1948-01-01T00:00:00Z	1902-08-10T00:00:00Z	http://www.wikidata.org/entity/Q1754	Stockholm	http://www.wikidata.org/entity/Q34	Sweden	1971-10-29T00:00:00Z
http://www.wikidata.org/entity/Q233985	Luis Federico Leloir	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1970-01-01T00:00:00Z	1906-09-06T00:00:00Z	http://www.wikidata.org/entity/Q90	Paris	http://www.wikidata.org/entity/Q142	France	1987-12-02T00:00:00Z
http://www.wikidata.org/entity/Q235184	John E. Walker	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1997-01-01T00:00:00Z	1941-01-07T00:00:00Z	http://www.wikidata.org/entity/Q826561	Halifax	http://www.wikidata.org/entity/Q145	United Kingdom	
http://www.wikidata.org/entity/Q323320	Kip S. Thorne	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2017-01-01T00:00:00Z	1940-06-01T00:00:00Z	http://www.wikidata.org/entity/Q482657	Logan	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q493956	Andrea M. Ghez	female	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2020-01-01T00:00:00Z	1965-06-16T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	
http://www.wikidata.org/entity/Q730065	Shuji Nakamura	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2014-01-01T00:00:00Z	1954-05-22T00:00:00Z	http://www.wikidata.org/entity/Q1206399	Ikata	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q903471	Martin Karplus	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2013-01-01T00:00:00Z	1930-03-15T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	
http://www.wikidata.org/entity/Q1002250	Duncan Haldane	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2016-01-01T00:00:00Z	1951-09-14T00:00:00Z	http://www.wikidata.org/entity/Q84	London	http://www.wikidata.org/entity/Q145	United Kingdom	
http://www.wikidata.org/entity/Q1687170	Jens Christian Skou	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	1997-01-01T00:00:00Z	1918-10-08T00:00:00Z	http://www.wikidata.org/entity/Q502632	Lemvig	http://www.wikidata.org/entity/Q35	Denmark	2018-05-28T00:00:00Z
http://www.wikidata.org/entity/Q1700920	Michael Kosterlitz	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2016-01-01T00:00:00Z	1943-06-22T00:00:00Z	http://www.wikidata.org/entity/Q36405	Aberdeen	http://www.wikidata.org/entity/Q145	United Kingdom	
http://www.wikidata.org/entity/Q11443689	Hiroshi Amano	male	http://www.wikidata.org/entity/Q38104	Nobel Prize in Physics	2014-01-01T00:00:00Z	1960-09-11T00:00:00Z	http://www.wikidata.org/entity/Q185125	Hamamatsu	http://www.wikidata.org/entity/Q17	Japan	
http://www.wikidata.org/entity/Q15118973	Aziz Sancar	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2015-01-01T00:00:00Z	1946-09-08T00:00:00Z	http://www.wikidata.org/entity/Q1004614	Savur	http://www.wikidata.org/entity/Q43	Turkey	
http://www.wikidata.org/entity/Q41585344	Jacques Dubochet	male	http://www.wikidata.org/entity/Q44585	Nobel Prize in Chemistry	2017-01-01T00:00:00Z	1942-06-08T00:00:00Z	http://www.wikidata.org/entity/Q43195	Aigle	http://www.wikidata.org/entity/Q39	Switzerland	
http://www.wikidata.org/entity/Q35703	Gertrude B. Elion	female	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1988-01-01T00:00:00Z	1918-01-23T00:00:00Z	http://www.wikidata.org/entity/Q60	New York City	http://www.wikidata.org/entity/Q30	United States of America	1999-02-21T00:00:00Z
http://www.wikidata.org/entity/Q46928	Max Theiler	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1951-01-01T00:00:00Z	1899-01-30T00:00:00Z	http://www.wikidata.org/entity/Q3926	Pretoria	http://www.wikidata.org/entity/Q258	South Africa	1972-08-11T00:00:00Z
http://www.wikidata.org/entity/Q57089	Paul Ehrlich	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1908-01-01T00:00:00Z	1854-03-14T00:00:00Z	http://www.wikidata.org/entity/Q719954	Strzelin	http://www.wikidata.org/entity/Q36	Poland	1915-08-20T00:00:00Z
http://www.wikidata.org/entity/Q57128	Albrecht Kossel	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1910-01-01T00:00:00Z	1853-09-16T00:00:00Z	http://www.wikidata.org/entity/Q2861	Rostock	http://www.wikidata.org/entity/Q183	Germany	1927-07-05T00:00:00Z
http://www.wikidata.org/entity/Q57132	Otto Fritz Meyerhof	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1922-01-01T00:00:00Z	1884-04-12T00:00:00Z	http://www.wikidata.org/entity/Q1715	Hanover	http://www.wikidata.org/entity/Q183	Germany	1951-10-06T00:00:00Z
http://www.wikidata.org/entity/Q57192	Gerhard Domagk	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1939-01-01T00:00:00Z	1895-10-30T00:00:00Z	http://www.wikidata.org/entity/Q345189	Łagów, Świebodzin County	http://www.wikidata.org/entity/Q36	Poland	1964-04-24T00:00:00Z
http://www.wikidata.org/entity/Q60031	Martin Rodbell	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1994-01-01T00:00:00Z	1925-12-01T00:00:00Z	http://www.wikidata.org/entity/Q5092	Baltimore	http://www.wikidata.org/entity/Q30	United States of America	1998-12-07T00:00:00Z
http://www.wikidata.org/entity/Q60108	Günter Blobel	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1999-01-01T00:00:00Z	1936-05-21T00:00:00Z	http://www.wikidata.org/entity/Q2369169	Niegosławice, Lubusz Voivodeship	http://www.wikidata.org/entity/Q36	Poland	2018-02-18T00:00:00Z
http://www.wikidata.org/entity/Q72194	Henry Hallett Dale	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1936-01-01T00:00:00Z	1875-06-09T00:00:00Z	http://www.wikidata.org/entity/Q84	London	http://www.wikidata.org/entity/Q145	United Kingdom	1968-07-23T00:00:00Z
http://www.wikidata.org/entity/Q76464	Otto Warburg	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1931-01-01T00:00:00Z	1883-10-08T00:00:00Z	http://www.wikidata.org/entity/Q2833	Freiburg im Breisgau	http://www.wikidata.org/entity/Q183	Germany	1970-08-01T00:00:00Z
http://www.wikidata.org/entity/Q76807	Max Delbrück	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1969-01-01T00:00:00Z	1906-09-04T00:00:00Z	http://www.wikidata.org/entity/Q64	Berlin	http://www.wikidata.org/entity/Q183	Germany	1981-03-09T00:00:00Z
http://www.wikidata.org/entity/Q78478	Robert Bárány	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1914-01-01T00:00:00Z	1876-04-22T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	1936-04-08T00:00:00Z
http://www.wikidata.org/entity/Q78496	Konrad Lorenz	male	http://www.wikidata.org/entity/Q80061	Nobel Prize in Physiology or Medicine	1973-01-01T00:00:00Z	1903-11-07T00:00:00Z	http://www.wikidata.org/entity/Q1741	Vienna	http://www.wikidata.org/entity/Q40	Austria	1989-02-27T00:00:00Z
